BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
13-1502,False,False,False,False,False,False,False,
16-104341,False,True,False,False,False,False,False,
16-114064,False,False,False,False,True,False,False,
16-61876,False,False,False,False,True,False,False,
17-110835,False,False,False,False,False,False,False,
17-114964,False,False,False,False,False,True,False,
17-118252,False,False,False,False,False,False,True,
17-118597,False,False,False,False,True,False,False,
17-12034,False,False,False,False,False,True,False,
17-124569,False,False,False,False,False,False,True,
17-133019,False,False,False,False,False,False,False,
17-133517,False,False,False,False,True,False,False,
17-135210,False,False,False,False,True,False,False,
17-135748,False,False,False,False,False,False,False,
17-136971,False,False,False,False,False,True,False,
17-137905,False,False,False,False,True,False,False,
17-138135,False,False,False,False,False,False,True,
17-138377,False,False,False,True,False,False,False,
17-138555,False,True,False,False,False,False,False,
17-140179,False,False,False,False,False,False,True,
17-141760,False,False,False,False,False,False,True,
17-143673,False,False,False,False,False,False,True,
17-143755,False,False,False,False,False,False,False,
17-144740,False,False,False,False,False,False,False,
17-145813,False,False,False,False,False,False,True,
17-146154,False,False,False,False,False,False,False,
17-146223,False,False,False,False,True,False,False,
17-146375,False,False,False,False,False,False,True,
17-146536,False,False,False,False,False,False,True,
17-150077,False,False,True,False,False,False,False,
17-150472,False,False,False,False,False,False,False,
17-150710,False,True,False,False,False,False,False,
17-151868,False,False,False,False,False,False,True,
17-152485,False,False,False,False,True,False,False,
17-152706,False,False,True,False,False,False,False,
17-153347,False,False,False,False,True,False,False,
17-154209,False,False,False,False,False,True,False,
17-155086,False,False,False,True,False,False,False,
17-155548,False,False,False,False,False,False,True,
17-155716,False,True,False,False,False,False,False,
17-156113,False,False,False,False,False,False,True,
17-156908,False,False,False,False,True,False,False,
17-157193,False,False,False,True,False,False,False,
17-157485,False,False,False,False,False,False,False,
17-157527,False,False,False,False,False,False,True,
17-157610,False,False,False,False,False,True,False,
17-157702,False,False,False,False,True,False,False,
17-157770,False,False,False,False,True,False,False,
17-158111,False,False,False,False,False,False,True,
17-158379,False,False,False,False,False,True,False,
17-158857,False,False,False,False,False,False,True,
17-158979,False,False,False,False,False,False,True,
17-159043,False,False,False,False,False,False,False,
17-159963,False,False,False,False,True,False,False,
17-159976,False,False,False,True,False,False,False,
17-160057,False,False,False,False,False,False,False,
17-160407,False,False,False,False,False,False,False,
17-160491,False,False,False,False,False,True,False,
17-160591,False,False,False,False,False,False,False,
17-160705,False,False,False,False,False,True,False,
17-161210,False,False,True,False,False,False,False,
17-161334,False,False,False,False,True,False,False,
17-161476,False,False,False,False,True,False,False,
17-161500,False,False,False,True,False,False,False,
17-161768,False,True,False,False,False,False,False,
16-97632,False,False,False,False,False,False,True,
17-161970,False,False,False,False,False,False,False,
17-162041,False,False,False,False,True,False,False,
17-162074,False,False,False,False,False,False,False,
17-162200,False,False,False,False,True,False,False,
17-162414,False,False,False,True,False,False,False,
17-162658,False,False,False,False,False,False,True,
16-115359,False,True,False,False,False,False,False,
17-162690,False,False,False,False,False,False,False,
17-162720,False,False,False,False,False,False,False,
17-162776,False,False,False,False,False,True,False,
17-162909,False,False,False,False,False,False,False,
17-163026,False,False,False,False,False,False,True,
17-163059,False,False,False,False,True,False,False,
17-163112,False,False,False,False,False,True,False,
17-163138,False,False,False,False,False,False,False,
17-163494,False,False,False,False,False,False,True,
17-163498,False,True,False,False,False,False,False,
17-163521,False,False,False,False,False,False,False,
17-163667,False,False,False,True,False,False,False,
17-164137,False,False,False,False,False,False,True,
17-164290,False,False,False,False,True,False,False,
17-164347,False,False,False,False,False,False,True,
17-164353,False,False,False,False,False,False,False,
17-164554,False,False,False,False,False,False,True,
17-165036,False,False,False,False,False,False,False,
17-165210,False,False,False,False,False,False,True,
17-165238,False,False,False,False,True,False,False,
17-165315,False,False,False,False,True,False,False,
17-165386,False,False,False,False,False,False,True,
17-165400,False,False,False,False,False,False,True,
17-165406,False,False,False,False,False,False,True,
17-165464,False,False,False,True,False,False,False,
17-165474,False,False,False,False,True,False,False,
17-165509,False,False,False,False,True,False,False,
17-165625,False,False,False,False,True,False,False,
17-165682,False,False,False,False,True,False,False,
17-165694,False,False,False,False,True,False,False,
17-165697,False,False,False,True,False,False,False,
17-165958,False,False,False,False,False,False,False,
17-166005,False,False,False,False,False,False,True,
17-166006,False,True,False,False,False,False,False,
17-166221,False,False,False,False,True,False,False,
17-166373,False,False,False,True,False,False,False,
17-166614,False,False,False,False,False,False,False,
17-166632,False,False,False,False,True,False,False,
17-166640,False,True,False,False,False,False,False,
17-166680,False,False,False,True,False,False,False,
17-166712,False,False,False,False,True,False,False,
17-166764,False,False,False,False,True,False,False,
17-166931,False,False,False,False,True,False,False,
17-166933,False,False,False,False,True,False,False,
17-166947,False,False,False,False,False,False,False,
17-166951,False,False,True,False,False,False,False,
17-166961,False,False,False,False,True,False,False,
17-167177,False,False,False,False,True,False,False,
17-167189,False,False,False,False,False,False,False,
17-167244,False,False,False,True,False,False,False,
17-167305,False,False,False,False,True,False,False,
17-167394,False,False,False,True,False,False,False,
17-167400,False,False,False,False,False,False,True,
17-167402,False,False,False,True,False,False,False,
17-167504,False,False,False,False,True,False,False,
17-167511,False,False,False,False,False,False,True,
17-167577,False,False,False,False,False,False,True,
17-167585,False,False,False,False,False,False,False,
17-167774,False,False,False,False,False,False,True,
17-167840,False,False,False,False,False,False,False,
17-167879,False,False,False,False,True,False,False,
17-167892,False,False,False,True,False,False,False,
17-167937,False,False,False,False,True,False,False,
17-168072,False,False,False,False,False,False,True,
17-168091,False,False,False,False,False,False,True,
17-168111,False,False,False,False,False,False,True,
17-168256,False,False,False,False,False,True,False,
17-168287,False,False,False,False,True,False,False,
17-168296,False,False,False,False,True,False,False,
17-168302,False,False,False,False,True,False,False,
17-168325,False,False,False,False,False,False,True,
17-168364,False,False,False,False,False,False,False,
17-168382,False,False,False,False,False,False,False,
17-168387,False,False,False,False,False,False,True,
17-168393,False,False,False,False,False,False,True,
17-168399,False,False,False,False,False,False,True,
17-168427,False,False,False,False,False,True,False,
17-168442,False,False,False,False,False,False,False,
17-168462,False,False,False,False,False,False,True,
17-168514,False,False,False,False,True,False,False,
17-168536,False,False,False,False,True,False,False,
17-168537,False,False,False,False,True,False,False,
17-168585,False,False,False,False,True,False,False,
17-168589,False,False,False,False,True,False,False,
17-168631,False,False,False,False,True,False,False,
17-168641,False,True,False,False,False,False,False,
17-168672,False,False,False,False,True,False,False,
17-168673,False,False,False,False,False,False,False,
17-168679,False,False,False,False,False,False,True,
17-168793,False,False,False,False,False,True,False,
17-168835,False,False,False,False,False,False,False,
17-168875,False,False,False,False,True,False,False,
17-168878,False,False,False,False,False,False,True,
17-168925,False,False,False,False,False,False,True,
17-168932,False,False,False,False,False,False,False,
17-169009,False,False,False,False,False,True,False,
17-169053,False,True,False,False,False,False,False,
17-169065,False,False,False,False,True,False,False,
17-169066,False,False,False,False,False,False,True,
17-169085,False,False,False,False,True,False,False,
17-169116,False,False,False,False,True,False,False,
17-169122,False,False,False,False,True,False,False,
17-169133,False,False,False,False,False,False,True,
17-169136,False,False,False,True,False,False,False,
17-169158,False,False,False,False,True,False,False,
17-169165,False,False,False,False,True,False,False,
17-169174,False,False,False,False,True,False,False,
17-169187,False,False,False,False,True,False,False,
17-169190,False,False,False,False,True,False,False,
17-169203,False,False,False,False,True,False,False,
19-612,False,False,False,False,False,False,False,
17-169229,False,False,False,False,True,False,False,
17-169254,False,False,False,False,True,False,False,
17-169262,False,False,False,False,False,False,False,
17-169295,False,False,False,False,True,False,False,
17-169330,False,False,False,False,True,False,False,
17-169344,False,False,False,False,True,False,False,
17-169395,False,False,False,False,False,False,True,
17-169454,False,False,False,False,False,True,False,
17-169478,False,False,False,False,False,False,False,
17-169486,False,False,False,False,False,False,False,
17-169493,False,False,False,False,True,False,False,
17-169494,False,False,False,False,True,False,False,
17-169495,False,False,False,True,False,False,False,
17-169496,False,False,False,False,True,False,False,
17-169508,False,False,False,False,True,False,False,
17-169516,False,False,False,False,False,False,True,
17-169517,False,False,False,False,True,False,False,
17-169518,False,False,False,False,False,False,True,
17-169521,False,False,False,True,False,False,False,
17-169526,False,False,False,True,False,False,False,
17-169532,False,False,False,False,False,False,True,
17-169535,False,False,False,False,True,False,False,
17-169536,False,False,False,False,True,False,False,
17-169537,False,False,False,False,False,False,True,
17-169538,False,False,False,False,False,False,True,
17-169539,False,False,False,False,False,False,True,
17-169540,False,True,False,False,False,False,False,
17-169544,False,False,False,False,True,False,False,
17-169546,False,False,False,False,False,False,True,
17-169547,False,False,False,True,False,False,False,
17-169548,False,False,False,False,False,False,True,
