BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
17-83917,False,False,False,False,True,False,False,
17-83921,False,False,False,False,True,False,False,
17-83922,False,False,False,False,False,False,True,
17-83923,False,True,False,False,False,False,False,
17-83929,False,False,False,False,False,False,False,
17-83930,False,False,False,False,False,False,False,
17-83933,False,False,False,False,False,False,True,
17-83935,False,False,False,False,True,False,False,
17-83939,False,False,False,False,False,False,False,
17-83940,False,False,False,False,False,False,True,
17-83943,False,False,False,False,False,False,False,
17-83944,False,False,False,False,True,False,False,
17-83945,False,False,False,False,True,False,False,
17-61378,False,False,False,False,False,True,False,
17-83948,False,False,False,False,False,False,True,
17-83950,False,False,False,False,False,False,False,
17-83951,False,False,False,False,True,False,False,
17-83952,False,False,False,False,False,False,True,
17-61526,False,False,False,False,True,False,False,
17-83955,False,False,False,False,False,False,True,
17-83956,False,False,False,False,True,False,False,
17-83957,False,False,False,False,False,True,False,
17-83958,False,False,False,False,False,False,True,
17-83960,False,False,False,False,False,False,False,
17-83963,False,False,False,False,True,False,False,
17-83964,False,False,False,False,True,False,False,
17-83966,False,False,False,False,False,True,False,
17-83968,False,False,False,False,False,False,True,
17-44842,False,False,False,False,True,False,False,
17-83972,False,False,False,True,False,False,False,
17-83973,False,False,False,False,False,False,False,
17-83975,False,False,False,False,True,False,False,
17-83978,False,False,False,False,False,False,True,
17-83980,False,False,False,False,True,False,False,
17-83984,False,False,False,False,False,False,False,
17-46472,False,False,False,False,False,False,True,
17-83988,False,False,False,True,False,False,False,
17-83991,False,False,False,False,False,True,False,
17-83992,False,False,False,True,False,False,False,
17-83993,False,False,False,False,False,False,True,
17-83998,False,False,False,False,True,False,False,
17-84004,False,False,False,False,True,False,False,
17-84006,False,False,False,False,True,False,False,
17-84009,False,False,False,True,False,False,False,
17-84012,False,False,False,False,False,False,True,
17-84016,False,False,False,False,True,False,False,
17-84017,False,False,False,False,False,True,False,
17-84019,False,False,False,False,False,True,False,
17-84020,False,False,False,False,True,False,False,
17-84022,False,False,False,False,True,False,False,
17-84023,False,False,False,False,False,True,False,
17-84027,False,True,False,False,False,False,False,
17-61624,False,True,False,False,False,False,False,
17-84031,False,True,False,False,False,False,False,
17-84036,False,False,False,False,False,False,False,
17-31481,False,False,False,False,False,False,False,
17-84038,False,False,False,False,False,False,False,
17-84041,False,False,False,False,False,True,False,
17-84048,False,False,False,False,False,False,False,
17-84050,False,False,False,False,False,False,False,
17-84051,False,False,False,False,True,False,False,
17-84053,False,False,False,False,False,False,False,
17-84054,False,False,False,False,False,False,True,
17-84055,False,True,False,False,False,False,False,
17-61607,False,True,False,False,False,False,False,
17-84061,False,False,False,False,False,False,True,
17-84063,False,False,False,False,False,False,True,
17-84066,False,True,False,False,False,False,False,
17-84067,False,False,False,False,True,False,False,
17-84070,False,False,False,False,False,True,False,
17-84071,False,False,False,False,False,False,True,
17-84077,False,False,False,False,False,False,True,
17-84078,False,False,False,False,True,False,False,
17-84082,False,False,False,False,True,False,False,
17-61682,False,False,False,False,True,False,False,
17-84084,False,False,False,False,False,False,True,
17-84085,False,False,False,False,True,False,False,
17-84086,False,False,False,False,False,False,False,
17-84087,False,False,False,False,True,False,False,
17-84090,False,False,False,True,False,False,False,
17-84091,False,False,False,True,False,False,False,
17-84093,False,False,False,True,False,False,False,
17-84097,False,False,False,False,False,False,True,
17-84101,False,False,False,False,False,False,False,
17-84103,False,False,False,False,False,False,True,
17-84105,False,False,False,False,True,False,False,
17-84109,False,False,False,False,False,False,False,
17-84110,False,False,False,False,True,False,False,
17-84112,False,False,False,False,False,False,True,
17-84115,False,False,False,False,False,True,False,
17-84119,False,False,False,False,True,False,False,
17-84120,False,False,False,False,False,True,False,
17-84121,False,True,False,False,False,False,False,
17-84124,False,False,False,False,False,False,True,
17-84126,False,False,False,False,True,False,False,
17-84127,False,False,False,False,False,True,False,
17-84129,False,False,False,False,True,False,False,
17-84131,False,False,False,False,True,False,False,
17-84134,False,False,False,False,True,False,False,
17-84139,False,False,False,False,False,False,True,
17-84142,False,False,False,False,True,False,False,
17-84143,False,False,False,False,True,False,False,
17-84144,False,False,False,False,False,True,False,
17-84145,False,False,False,False,False,False,False,
17-84146,False,False,False,False,False,False,True,
17-84148,False,False,False,False,True,False,False,
17-84150,False,False,False,False,False,True,False,
17-84152,False,False,False,False,True,False,False,
17-84153,False,False,False,False,False,True,False,
17-84154,False,False,False,False,True,False,False,
17-84156,False,False,False,False,False,True,False,
17-59652,False,False,False,False,True,False,False,
17-84164,False,False,False,False,False,False,False,
17-84166,False,False,False,False,True,False,False,
17-84172,False,False,False,False,False,False,True,
17-84176,False,False,False,False,True,False,False,
17-84177,False,False,False,False,False,False,False,
17-84178,False,False,False,True,False,False,False,
17-84179,False,False,False,False,True,False,False,
17-84180,False,False,False,False,True,False,False,
17-84185,False,False,False,False,True,False,False,
17-84186,False,False,False,True,False,False,False,
17-84188,False,True,False,False,False,False,False,
17-84189,False,False,False,False,True,False,False,
17-84193,False,False,False,False,True,False,False,
17-84196,False,False,False,False,False,False,True,
17-84197,False,True,False,False,False,False,False,
17-84199,False,False,False,False,True,False,False,
17-84200,False,False,False,False,False,False,False,
17-84203,False,False,False,False,False,False,True,
17-84206,False,False,False,False,True,False,False,
17-84208,False,False,False,False,True,False,False,
17-84210,False,False,False,False,True,False,False,
17-84212,False,False,False,False,True,False,False,
17-84219,False,False,False,False,True,False,False,
17-84223,False,False,False,False,False,False,True,
17-84224,False,False,False,True,False,False,False,
17-84225,False,True,False,False,False,False,False,
17-84227,False,False,False,False,False,True,False,
17-84230,False,True,False,False,False,False,False,
17-84231,False,False,False,False,False,True,False,
17-46497,False,False,False,False,True,False,False,
17-45926,False,False,False,False,True,False,False,
17-84240,False,False,False,False,False,False,True,
17-84242,False,False,False,False,True,False,False,
17-84243,False,False,False,False,True,False,False,
17-84245,False,False,False,False,True,False,False,
17-84246,False,False,False,False,True,False,False,
17-84249,False,False,False,False,True,False,False,
17-84251,False,False,False,False,False,False,False,
17-84252,False,False,False,True,False,False,False,
17-84254,False,True,False,False,False,False,False,
17-84256,False,False,False,False,False,False,True,
17-84257,False,False,False,False,True,False,False,
17-84259,False,False,False,False,False,True,False,
17-84260,False,False,False,False,False,False,True,
17-84263,False,False,False,False,False,False,True,
17-46219,False,True,False,False,False,False,False,
17-84273,False,False,False,False,True,False,False,
17-84275,False,False,False,False,True,False,False,
17-84280,False,True,False,False,False,False,False,
17-84285,False,False,False,False,True,False,False,
17-84289,False,False,False,False,False,False,False,
17-84291,False,False,False,False,True,False,False,
17-84297,False,False,False,False,False,True,False,
17-84300,False,False,False,False,True,False,False,
17-84304,False,True,False,False,False,False,False,
17-84306,False,False,False,False,True,False,False,
17-84313,False,False,False,False,True,False,False,
17-84316,False,True,False,False,False,False,False,
17-84317,False,False,False,False,False,False,True,
17-84318,False,False,True,False,False,False,False,
17-84319,False,False,False,False,True,False,False,
17-84320,False,False,False,False,True,False,False,
17-84322,False,False,False,False,False,False,True,
17-84324,False,False,False,False,False,False,True,
17-84325,False,False,False,False,False,False,False,
17-84326,False,False,False,False,False,False,False,
17-84328,False,False,False,True,False,False,False,
17-84330,False,False,False,False,True,False,False,
17-84331,False,False,False,False,True,False,False,
17-84332,False,False,False,False,False,False,True,
17-84333,False,False,False,False,True,False,False,
17-84334,False,False,False,True,False,False,False,
17-84335,False,False,False,False,True,False,False,
17-84339,False,False,False,False,True,False,False,
17-84341,False,False,False,False,False,False,True,
17-84342,False,True,False,False,False,False,False,
17-84343,False,False,False,True,False,False,False,
17-84346,False,False,False,False,False,False,True,
17-84348,False,False,False,False,False,False,False,
17-84351,False,False,False,False,True,False,False,
17-84352,False,False,False,False,False,False,False,
17-84353,False,False,False,False,True,False,False,
17-84355,False,False,False,False,True,False,False,
17-84358,False,False,False,False,False,False,True,
17-84360,False,False,False,False,True,False,False,
17-84361,False,False,False,False,True,False,False,
17-84362,False,False,False,False,False,False,True,
17-84366,False,False,False,False,False,False,False,
17-84367,False,False,False,False,False,False,True,
17-84368,False,True,False,False,False,False,False,
17-84369,False,False,False,False,True,False,False,
17-84370,False,False,False,False,True,False,False,
17-84371,False,False,False,False,False,False,True,
17-84372,False,False,False,False,False,False,True,
17-84375,False,False,True,False,False,False,False,
17-84376,False,False,False,False,False,False,False,
17-84380,False,False,False,False,True,False,False,
17-62833,False,False,False,False,True,False,False,
17-84382,False,False,False,False,False,False,True,
17-84383,False,False,False,False,False,False,True,
17-84384,False,False,False,False,True,False,False,
17-84390,False,False,False,False,False,False,True,
17-84392,False,True,False,False,False,False,False,
17-84395,False,False,False,False,False,True,False,
17-84398,False,False,False,False,True,False,False,
17-63155,False,False,False,False,True,False,False,
17-62407,False,False,False,False,False,False,True,
17-84402,False,False,False,False,False,False,True,
17-84403,False,False,False,False,True,False,False,
17-84405,False,False,False,False,True,False,False,
17-84406,False,False,False,False,False,False,True,
17-84410,False,False,False,True,False,False,False,
17-84411,False,False,False,False,False,False,True,
17-84412,False,False,False,False,False,False,True,
17-84415,False,False,False,False,True,False,False,
17-84416,False,False,False,False,True,False,False,
17-84417,False,False,False,False,False,False,False,
17-84418,False,False,False,False,True,False,False,
17-47285,False,False,False,False,True,False,False,
17-84424,False,False,False,False,True,False,False,
17-84425,False,False,False,False,False,False,True,
17-84430,False,False,False,False,True,False,False,
17-47025,False,False,False,False,True,False,False,
17-84437,False,False,True,False,False,False,False,
17-84441,False,False,False,False,False,False,True,
17-84442,False,False,False,False,False,True,False,
17-46994,False,False,False,False,False,False,True,
17-84450,False,False,False,False,False,False,True,
17-84451,False,False,False,False,False,False,True,
17-84452,False,False,False,True,False,False,False,
17-84454,False,False,False,False,True,False,False,
17-84455,False,True,False,False,False,False,False,
17-84456,False,False,False,False,False,False,False,
17-84459,False,False,False,False,False,False,True,
17-84461,False,False,False,False,False,False,True,
17-45809,False,False,False,False,False,False,True,
17-84466,False,False,False,False,True,False,False,
17-84469,False,False,False,False,False,False,True,
17-84475,False,False,False,False,True,False,False,
17-84479,False,False,False,False,False,False,False,
17-84480,False,True,False,False,False,False,False,
17-84485,False,False,False,True,False,False,False,
17-61578,False,False,False,False,False,False,False,
17-84487,False,False,False,False,True,False,False,
17-84488,False,False,False,False,False,False,False,
17-84490,False,False,False,False,False,False,True,
17-84491,False,False,False,False,False,False,True,
17-84493,False,True,False,False,False,False,False,
17-84494,False,False,False,False,True,False,False,
17-84497,False,False,False,False,True,False,False,
17-84500,False,True,False,False,False,False,False,
17-61825,False,False,False,False,False,False,True,
17-84507,False,False,False,False,True,False,False,
17-84510,False,True,False,False,False,False,False,
17-84512,False,False,False,False,True,False,False,
17-84515,False,False,False,False,False,False,False,
17-84517,False,True,False,False,False,False,False,
17-84519,False,False,False,False,True,False,False,
17-84520,False,False,False,True,False,False,False,
17-84521,False,False,False,False,False,False,False,
17-84524,False,False,False,False,True,False,False,
17-84527,False,False,False,False,False,False,True,
17-84529,False,False,False,True,False,False,False,
17-84532,False,False,False,True,False,False,False,
17-84536,False,False,False,False,False,False,True,
17-84537,False,False,False,False,True,False,False,
17-84538,False,False,False,False,True,False,False,
17-62033,False,False,False,False,False,False,False,
17-84541,False,False,False,False,True,False,False,
17-84542,False,False,False,False,False,False,False,
17-84545,False,False,False,False,True,False,False,
17-84548,False,False,False,False,False,False,False,
17-84549,False,False,False,True,False,False,False,
17-84550,False,False,False,False,True,False,False,
17-84551,False,False,False,False,False,False,False,
17-84552,False,False,False,False,True,False,False,
17-84553,False,False,False,False,True,False,False,
17-84554,False,False,False,False,True,False,False,
17-84555,False,False,False,False,True,False,False,
17-84556,False,False,False,False,False,False,True,
17-84557,False,True,False,False,False,False,False,
17-84559,False,False,False,False,True,False,False,
17-84566,False,False,False,False,True,False,False,
17-84568,False,False,False,False,True,False,False,
17-84570,False,False,False,False,False,False,False,
17-84575,False,False,False,False,True,False,False,
17-84579,False,False,False,False,True,False,False,
17-84582,False,False,False,False,False,False,False,
17-84588,False,False,False,False,True,False,False,
17-84591,False,True,False,False,False,False,False,
17-84592,False,False,False,False,False,False,True,
17-84593,False,False,False,False,False,False,True,
17-84594,False,False,False,False,False,False,True,
17-84595,False,False,False,False,False,False,False,
17-84596,False,False,False,False,True,False,False,
17-84597,False,False,False,False,False,False,True,
17-84600,False,False,False,False,False,False,False,
17-84602,False,False,False,False,True,False,False,
17-84603,False,False,False,False,False,False,False,
17-62785,False,False,False,False,True,False,False,
17-84607,False,False,False,False,False,False,False,
17-84608,False,False,False,False,False,False,False,
