BOAMP_AVIS_NUM,D_21_01_Annexed4_Infructueux,D_21_02_Annexed4_Raisonstechniques,D_21_03_Annexed4_Raisonsartistiques,D_21_04_Annexed4_Raisonsexclusivites,D_21_05_Annexed4_Proprieteintellectuelle,D_21_06_Annexed4_Horsscope,D_21_07_Annexed4_Explication
17-159665,False,False,False,True,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Ce contrat de concession est conclu directement avec la SICAE de lAisne, sans mise en concurrence. En effet, la SICAE de lAisne, en sa qualité&amp;amp;#769; d'entreprise locale de distribution, et en application des articles L.121-4 (distribution publique d'électricité) et L.121-5 (fourniture d'électricité aux tarifs réglementés de vente) du Code de l'énergie, est bénéficiaire d'un droit exclusif  non soumis aux procédures de mise en concurrence applicables aux contrats de concession, conformément à l'article 13-1 de l'ordonnance no 2016-65 du 29 janvier 2016 relative aux contrats de concession.</EXPLICATION>"
