BOAMP_AVIS_NUM,D_19_01_Annexed2_Infructueux,D_19_02_Annexed2_Recherche,D_19_03_Annexed2_Raisonstechniques,D_19_04_Annexed2_Raisonsartistiques,D_19_05_Annexed2_Proprieteintellectuelle,D_19_06_Annexed2_Urgenceimperieuse,D_19_07_Annexed2_Marchecomplementaire,D_19_08_Annexed2_Prestationsidentiques,D_19_09_Annexed2_Laureatsconcours,D_19_10_Annexed2_Matierespremieres,D_19_11_Annexed2_Cessationactivite,D_19_12_Annexed2_Liquidateurs,D_19_13_Annexed2_Achatopportunite,D_19_14_Annexed2_Horsscope,D_19_15_Annexed2_Explication
17-5359,,,True,,False,,,,,,,,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">La mission d'AMO système et de maîtrise d'oeuvre MR/AC d'un tronçon de ligne présente des spécificités techniques en ce qu'elle nécessite systématiquement une approche globale et coordonnée de la conception et du suivi de la réalisation sur l'ensemble de la ligne : cette mission doit prendre en compte et respecter les exigences de la partie existante dont la mission correspondante fait l'objet du marché principal, pour ne pas en réduire les performances de disponibilité et de sécurité et pour assurer l'interopérabilité du prolongement avec cette partie existante.</EXPLICATION>"
17-7107,,,False,,True,,,,,,,,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">En 2006, le Syndicat mixte des transports en commun de l'agglomération toulousaine a choisi le tramway Citadis 302 d'ALSTOM, série Tora pour équiper la future ligne de Tramway T1. La commande initiale de 18 rames a été portée à 24 afin de prévoir la desserte du prolongement de la ligne T1 (ligne Garonne, 2013) puis à 28 rames avec la création de la ligne T2 en 2015.Dans le cadre de lexploitation du réseau et afin dassurer la continuité du service, le marché a pour objet la fourniture de pièces et la réalisation de prestations de maintenance pour les équipements installés sur les rames de Tramway, notamment :- la réparation déquipements défaillants au-delà des garanties liées au marché dacquisition des rames- lexpertise et / ou la réparation déquipements susceptibles dêtre concernés par de laccidentologie ou du vandalisme- lassistance techniqueEn tant que constructeur des Tramways CITADIS et compte tenu de la spécificité de ces matériels et de certaines exclusivités commerciales, ALSTOM est le seul à pouvoir fournir les pièces neuves et à assurer les prestations de diagnostics et de réparations des équipements objet de ce marché.</EXPLICATION>"
17-9479,,,False,,True,,,,,,,,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Le parc de Métro Tisséo comprend 28 rames de type Val206, mises en service en 1993, qui sont, depuis les opérations de révision de mi-vie, équipées de disques à secteur. Ces disques à secteur, de marque POLI, ont fait lobjet dune homologation sécuritaire le 25/06/2010.Les disques à secteur garantissent toujours  aussi bien à chaud qu'à froid  l'équilibrage initial, évitant ainsi les vibrations dangereuses et dommageables d'une rotation non équilibrée. Cette garantie est essentielle au bon fonctionnement des rames. Ce type de disque de frein ne peut donc être fabriqué et commercialisé que par la société POLI ou à travers son réseau de représentants ou distributeurs agrées. Pour des raisons sécuritaires, toute modification apportée au produit doit être validée par le fabricant.La société DIPOSTEL est le distributeur exclusif des disques de frein à secteur de marque POLI équipant les rames VAL 206 du Métro de Toulouse.Dès lors, seule la société DIPOSTEL peut assurer cette prestation.</EXPLICATION>"
17-9539,,,True,,False,,,,,,,,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">prestations uniquement destinées aux transport de données opérationnels nécessaires au contrôle aérien de la DSNA Un avion ayant un contrat AOC avec ARINC ne peut se connecter qu'à une antenne ARINC.</EXPLICATION>"
